,sale_id,sale_ts,sale_date,weekday,user_id,amount,rn,first_purchase_flag,device_id,device_type,operating_system,num_items,campaign,campaign_event_ts,channel,sale_year,sale_month,sale_week
183,183,2014-08-18 21:35:00,2014-08-18,0,2899,101.5407489355996,1,1,4098.0,Android,Lollipop,1,8DYGHW,2014-07-16 08:06:00,campaign,2014,8,34
184,184,2014-08-19 11:55:00,2014-08-19,1,895,580.8191617918858,1,1,1195.0,Android,Jawbreaker,2,FE91LN,2014-04-21 15:27:00,campaign,2014,8,34
185,185,2014-08-20 08:34:00,2014-08-20,2,104,687.5121111975667,1,0,146.0,Android,KitKat,2,DGLPMQ,2014-07-26 02:33:00,campaign,2014,8,34
186,186,2014-08-21 04:28:00,2014-08-21,3,223,334.0402661459371,1,0,303.0,Android,KitKat,5,,,organic,2014,8,34
187,187,2014-08-23 17:05:00,2014-08-23,5,661,530.1271320490358,1,0,898.0,Amazon Fire,Fire2,5,AEJF2Y,2014-02-18 21:17:00,campaign,2014,8,34
188,188,2014-08-23 01:31:00,2014-08-23,5,1808,125.29091856688072,1,0,2533.0,iOS,8,1,VB9NP0,2014-05-15 08:39:00,campaign,2014,8,34
189,189,2014-08-23 22:58:00,2014-08-23,5,1939,863.8225946081886,1,0,2722.0,iOS,8,2,FV36OA,2014-04-18 13:24:00,campaign,2014,8,34
190,190,2014-08-24 23:46:00,2014-08-24,6,223,311.580829684901,1,0,303.0,Android,KitKat,1,,,organic,2014,8,34
191,191,2014-08-24 21:16:00,2014-08-24,6,1767,323.9375079113457,1,1,2475.0,iOS,8,3,3J5HIF,2014-07-07 00:33:00,campaign,2014,8,34
192,192,2014-08-25 18:11:00,2014-08-25,0,650,2034.7209611836806,1,0,882.0,Android,KitKat,2,FV36OA,2014-01-21 06:19:00,campaign,2014,8,35
193,193,2014-08-25 23:17:00,2014-08-25,0,1407,51.572365449630034,1,1,1969.0,Android,Marshmallow,2,Z53CMW,2014-07-28 09:24:00,campaign,2014,8,35
194,194,2014-08-25 10:21:00,2014-08-25,0,2385,378.7180641014473,1,0,3374.0,iOS,8,2,AKO0SH,2014-04-26 02:56:00,campaign,2014,8,35
195,195,2014-08-26 19:12:00,2014-08-26,1,1939,1710.9886098078284,1,0,2722.0,iOS,8,9,FV36OA,2014-04-18 13:24:00,campaign,2014,8,35
196,196,2014-08-26 17:56:00,2014-08-26,1,2644,469.69293214153197,1,0,3724.0,iOS,8,3,,,organic,2014,8,35
197,197,2014-08-27 07:35:00,2014-08-27,2,1704,947.7384608314113,1,1,2383.0,iOS,20,2,,,organic,2014,8,35
198,198,2014-08-28 00:32:00,2014-08-28,3,104,572.7788207946751,1,0,146.0,Android,KitKat,5,DGLPMQ,2014-07-26 02:33:00,campaign,2014,8,35
199,199,2014-08-28 22:18:00,2014-08-28,3,159,1309.5982561090084,1,0,215.0,iOS,20,2,1LYW47,2013-12-09 17:01:00,campaign,2014,8,35
200,200,2014-08-30 23:06:00,2014-08-30,5,934,1165.7973220678095,1,0,1261.0,Android,KitKat,1,OGMRY2,2014-04-10 12:08:00,campaign,2014,8,35
201,201,2014-08-31 13:32:00,2014-08-31,6,2899,108.55130417766344,1,0,4098.0,Android,Lollipop,1,8DYGHW,2014-07-16 08:06:00,campaign,2014,8,35
202,202,2014-09-01 12:23:00,2014-09-01,0,431,455.2361496180564,1,1,602.0,Android,KitKat,1,83RCJF,2013-11-12 02:40:00,campaign,2014,9,36
203,203,2014-09-01 23:10:00,2014-09-01,0,1771,718.5981303187015,1,1,2479.0,Android,Marshmallow,2,XUL7TT,2014-07-23 05:33:00,campaign,2014,9,36
204,204,2014-09-01 01:38:00,2014-09-01,0,2244,38.90248500825993,1,1,3173.0,iOS,8,5,AKO0SH,2014-07-09 12:48:00,campaign,2014,9,36
205,205,2014-09-01 19:38:00,2014-09-01,0,3399,1056.7636746910905,1,0,4872.0,Android,Jawbreaker,2,9VTGJV,2013-12-29 10:06:00,campaign,2014,9,36
206,206,2014-09-02 01:37:00,2014-09-02,1,212,860.6522971323418,1,0,290.0,iOS,8,3,,,organic,2014,9,36
207,207,2014-09-02 18:22:00,2014-09-02,1,895,560.2368290694775,1,0,1195.0,Android,Jawbreaker,2,FE91LN,2014-04-21 15:27:00,campaign,2014,9,36
208,208,2014-09-02 18:48:00,2014-09-02,1,2075,1257.4688695589987,1,0,2925.0,iOS,20,2,,,organic,2014,9,36
209,209,2014-09-03 00:30:00,2014-09-03,2,1187,596.2473158897188,1,0,1631.0,Amazon Fire,Inferno,2,,,organic,2014,9,36
210,210,2014-09-03 01:19:00,2014-09-03,2,2066,874.2398243550299,1,0,2913.0,Android,Marshmallow,1,,,organic,2014,9,36
211,211,2014-09-03 17:53:00,2014-09-03,2,3083,1074.3397800721086,1,0,4374.0,iOS,10,5,JFJFGZ,2013-10-19 14:44:00,campaign,2014,9,36
212,212,2014-09-04 01:19:00,2014-09-04,3,1512,326.49441668609995,1,1,2120.0,iOS,7,3,,,organic,2014,9,36
213,213,2014-09-05 05:26:00,2014-09-05,4,104,1097.9162975819397,1,0,146.0,Android,KitKat,2,DGLPMQ,2014-07-26 02:33:00,campaign,2014,9,36
214,214,2014-09-06 08:42:00,2014-09-06,5,144,126.14525713947405,1,0,193.0,iOS,7,2,,,organic,2014,9,36
215,215,2014-09-06 13:13:00,2014-09-06,5,223,334.61060516916126,1,0,303.0,Android,KitKat,3,,,organic,2014,9,36
216,216,2014-09-06 06:18:00,2014-09-06,5,1402,986.8208189707096,1,0,1962.0,iOS,8,2,ZDNTT7,2014-05-30 05:57:00,campaign,2014,9,36
217,217,2014-09-06 22:13:00,2014-09-06,5,1421,156.1412093762325,1,0,1997.0,Amazon Fire,Inferno,2,6HBW2A,2014-05-07 07:37:00,campaign,2014,9,36
218,218,2014-09-06 04:05:00,2014-09-06,5,3115,99.391230837216,1,1,4429.0,iOS,8,2,QE0LB4,2014-07-13 22:25:00,campaign,2014,9,36
219,219,2014-09-07 15:35:00,2014-09-07,6,1524,747.7973203460263,1,1,2137.0,Amazon Fire,Inferno,1,Y59GNL,2014-06-12 15:08:00,campaign,2014,9,36
220,220,2014-09-08 23:41:00,2014-09-08,0,2445,1082.5658314973957,1,1,3446.0,Android,Jawbreaker,5,TTFAQ5,2014-08-25 15:44:00,campaign,2014,9,37
221,221,2014-09-09 04:54:00,2014-09-09,1,1564,86.69325411875704,1,0,2192.0,Amazon Fire,Fire1,2,,,organic,2014,9,37
222,222,2014-09-09 20:34:00,2014-09-09,1,1810,903.9658928717731,1,1,2536.0,iOS,7,4,,,organic,2014,9,37
223,223,2014-09-09 09:59:00,2014-09-09,1,2812,2300.817038055127,1,0,3989.0,Android,Lollipop,4,Z53CMW,2014-05-17 00:12:00,campaign,2014,9,37
224,224,2014-09-10 09:50:00,2014-09-10,2,264,92.81194504172178,1,1,375.0,Android,Marshmallow,1,,,organic,2014,9,37
225,225,2014-09-10 00:03:00,2014-09-10,2,869,621.7292157580025,1,0,1167.0,Android,Jawbreaker,2,A20MP6,2014-02-16 08:43:00,campaign,2014,9,37
226,226,2014-09-10 19:10:00,2014-09-10,2,1244,933.6079248802127,1,1,1714.0,Android,KitKat,4,,,organic,2014,9,37
227,227,2014-09-10 05:15:00,2014-09-10,2,1402,1289.907498922233,1,0,1962.0,iOS,8,2,ZDNTT7,2014-05-30 05:57:00,campaign,2014,9,37
228,228,2014-09-10 19:07:00,2014-09-10,2,1808,198.13274415646703,1,0,2533.0,iOS,8,2,VB9NP0,2014-05-15 08:39:00,campaign,2014,9,37
229,229,2014-09-11 21:12:00,2014-09-11,3,1345,540.1382775694037,1,1,1877.0,Android,Marshmallow,3,,,organic,2014,9,37
230,230,2014-09-12 03:31:00,2014-09-12,4,1451,1174.5181528369976,1,0,2037.0,Amazon Fire,Fire2,2,,,organic,2014,9,37
231,231,2014-09-12 22:21:00,2014-09-12,4,2687,211.911335347592,1,0,3791.0,Android,Lollipop,3,TI1ZOJ,2013-11-12 08:46:00,campaign,2014,9,37
232,232,2014-09-14 17:23:00,2014-09-14,6,144,177.70013706734062,1,0,193.0,iOS,7,2,,,organic,2014,9,37
233,233,2014-09-14 07:18:00,2014-09-14,6,1265,492.0668893440452,1,1,1748.0,Android,Jawbreaker,2,83RCJF,2014-09-02 04:12:00,campaign,2014,9,37
234,234,2014-09-14 01:16:00,2014-09-14,6,1564,45.10110970495373,1,0,2192.0,Amazon Fire,Fire1,1,,,organic,2014,9,37
235,235,2014-09-14 00:46:00,2014-09-14,6,2155,1294.7080542216993,1,0,3053.0,iOS,9,4,,,organic,2014,9,37
236,236,2014-09-15 09:04:00,2014-09-15,0,650,2110.945058573436,1,0,882.0,Android,KitKat,4,FV36OA,2014-01-21 06:19:00,campaign,2014,9,38
237,237,2014-09-15 14:35:00,2014-09-15,0,1421,230.9873698209466,1,0,1997.0,Amazon Fire,Inferno,9,6HBW2A,2014-05-07 07:37:00,campaign,2014,9,38
238,238,2014-09-15 09:39:00,2014-09-15,0,1451,843.0372903841968,1,0,2037.0,Amazon Fire,Fire2,2,,,organic,2014,9,38
239,239,2014-09-16 11:38:00,2014-09-16,1,2812,2223.4527486045786,1,0,3989.0,Android,Lollipop,1,Z53CMW,2014-05-17 00:12:00,campaign,2014,9,38
240,240,2014-09-16 01:12:00,2014-09-16,1,3343,487.9489781420401,1,0,4766.0,Android,KitKat,2,1BRIGC,2014-01-11 21:08:00,campaign,2014,9,38
241,241,2014-09-17 12:23:00,2014-09-17,2,104,629.2062615023704,1,0,146.0,Android,KitKat,1,DGLPMQ,2014-07-26 02:33:00,campaign,2014,9,38
242,242,2014-09-19 16:54:00,2014-09-19,4,1939,1677.9498435272567,1,0,2722.0,iOS,8,2,FV36OA,2014-04-18 13:24:00,campaign,2014,9,38
243,243,2014-09-19 00:44:00,2014-09-19,4,2052,997.6605557483217,1,1,2897.0,iOS,9,2,,,organic,2014,9,38
244,244,2014-09-21 15:56:00,2014-09-21,6,1244,858.4113019878868,1,0,1714.0,Android,KitKat,9,,,organic,2014,9,38
245,245,2014-09-21 02:55:00,2014-09-21,6,3182,510.40895644989814,1,0,4518.0,iOS,7,2,,,organic,2014,9,38
246,246,2014-09-22 09:43:00,2014-09-22,0,264,5.5,1,0,375.0,Android,Marshmallow,5,,,organic,2014,9,39
247,247,2014-09-22 09:21:00,2014-09-22,0,2155,1563.373645653078,1,0,3053.0,iOS,9,8,,,organic,2014,9,39
248,248,2014-09-23 12:14:00,2014-09-23,1,144,362.8264471960092,1,0,193.0,iOS,7,3,,,organic,2014,9,39
249,249,2014-09-23 06:32:00,2014-09-23,1,172,833.351329585905,1,0,231.0,iOS,20,1,E35Y1Z,2014-04-12 16:32:00,campaign,2014,9,39
250,250,2014-09-23 20:51:00,2014-09-23,1,1402,1914.59553696915,1,0,1962.0,iOS,8,2,ZDNTT7,2014-05-30 05:57:00,campaign,2014,9,39
251,251,2014-09-23 21:18:00,2014-09-23,1,2155,2107.392573045012,1,0,3053.0,iOS,9,2,,,organic,2014,9,39
252,252,2014-09-23 22:37:00,2014-09-23,1,2812,2275.4158271745127,1,0,3989.0,Android,Lollipop,2,Z53CMW,2014-05-17 00:12:00,campaign,2014,9,39
253,253,2014-09-23 02:55:00,2014-09-23,1,3115,50.96834553482065,1,0,4429.0,iOS,8,2,QE0LB4,2014-07-13 22:25:00,campaign,2014,9,39
254,254,2014-09-24 23:18:00,2014-09-24,2,1374,93.5593486033118,1,0,1919.0,Android,Marshmallow,2,FE91LN,2014-06-12 23:37:00,campaign,2014,9,39
255,255,2014-09-24 06:36:00,2014-09-24,2,1650,30.47014445784039,1,1,2307.0,iOS,20,2,7ZSWCS,2014-08-31 11:33:00,campaign,2014,9,39
256,256,2014-09-24 14:54:00,2014-09-24,2,2407,443.5826566824532,1,1,3400.0,Android,Lollipop,2,,,organic,2014,9,39
257,257,2014-09-25 14:42:00,2014-09-25,3,3083,1055.2006617784632,1,0,4374.0,iOS,10,3,JFJFGZ,2013-10-19 14:44:00,campaign,2014,9,39
258,258,2014-09-26 16:08:00,2014-09-26,4,84,1075.7138236963183,1,0,120.0,Android,KitKat,2,RK2JMQ,2014-08-01 17:41:00,campaign,2014,9,39
259,259,2014-09-27 00:06:00,2014-09-27,5,144,107.37268217473364,1,0,193.0,iOS,7,1,,,organic,2014,9,39
260,260,2014-09-27 09:09:00,2014-09-27,5,2649,131.0646861855779,1,1,3728.0,iOS,8,1,,,organic,2014,9,39
261,261,2014-09-28 22:27:00,2014-09-28,6,957,91.69206573907104,1,0,1296.0,Android,KitKat,9,,,organic,2014,9,39
262,262,2014-09-29 11:23:00,2014-09-29,0,137,922.2725444692247,1,1,183.0,Android,Jawbreaker,3,0837KH,2014-09-12 09:19:00,campaign,2014,9,40
263,263,2014-10-01 03:55:00,2014-10-01,2,650,1710.891049956312,1,0,882.0,Android,KitKat,2,FV36OA,2014-01-21 06:19:00,campaign,2014,10,40
264,264,2014-10-01 03:45:00,2014-10-01,2,957,36.047312563365004,1,0,1296.0,Android,KitKat,2,,,organic,2014,10,40
265,265,2014-10-01 06:54:00,2014-10-01,2,1062,417.7424252680467,1,1,1446.0,iOS,8,1,WL07ZB,2014-01-30 12:09:00,campaign,2014,10,40
266,266,2014-10-02 16:31:00,2014-10-02,3,144,174.93690704153724,1,0,193.0,iOS,7,2,,,organic,2014,10,40
267,267,2014-10-03 04:56:00,2014-10-03,4,869,1277.4673396911924,1,0,1167.0,Android,Jawbreaker,1,A20MP6,2014-02-16 08:43:00,campaign,2014,10,40
268,268,2014-10-03 00:55:00,2014-10-03,4,2260,1314.3613640166263,1,0,3193.0,Amazon Fire,Fire2,3,1TNQYO,2014-07-23 23:26:00,campaign,2014,10,40
269,269,2014-10-04 12:38:00,2014-10-04,5,934,1216.9672036932307,1,0,1261.0,Android,KitKat,5,OGMRY2,2014-04-10 12:08:00,campaign,2014,10,40
270,270,2014-10-04 12:56:00,2014-10-04,5,995,687.8196029775884,1,1,1353.0,Android,Jawbreaker,3,4YEH04,2014-07-22 18:44:00,campaign,2014,10,40
271,271,2014-10-04 02:57:00,2014-10-04,5,3219,1181.8010614198145,1,0,4573.0,Amazon Fire,Fire1,2,6HBW2A,2013-10-14 01:00:00,campaign,2014,10,40
272,272,2014-10-05 20:05:00,2014-10-05,6,1810,671.7524694880169,1,0,2536.0,iOS,7,2,,,organic,2014,10,40
273,273,2014-10-05 05:57:00,2014-10-05,6,2947,655.7601650414452,1,1,4168.0,iOS,8,1,9NCC6I,2014-10-01 04:06:00,campaign,2014,10,40
274,274,2014-10-05 04:10:00,2014-10-05,6,3302,1154.7577352504065,1,1,4694.0,iOS,9,3,,,organic,2014,10,40
275,275,2014-10-06 07:31:00,2014-10-06,0,137,972.1717787928336,1,0,183.0,Android,Jawbreaker,1,0837KH,2014-09-12 09:19:00,campaign,2014,10,41
276,276,2014-10-06 10:42:00,2014-10-06,0,223,401.8939803409466,1,0,303.0,Android,KitKat,8,,,organic,2014,10,41
277,277,2014-10-06 03:48:00,2014-10-06,0,2433,1000.530624943276,1,1,3432.0,Android,KitKat,1,,,organic,2014,10,41
278,278,2014-10-07 08:31:00,2014-10-07,1,1836,203.20126417812838,1,0,2575.0,Android,Lollipop,1,VX597U,2014-02-12 19:30:00,campaign,2014,10,41
279,279,2014-10-07 20:23:00,2014-10-07,1,2075,1251.8657215341475,1,0,2925.0,iOS,20,2,,,organic,2014,10,41
280,280,2014-10-08 03:04:00,2014-10-08,2,1939,1033.3027946684124,1,0,2722.0,iOS,8,6,FV36OA,2014-04-18 13:24:00,campaign,2014,10,41
281,281,2014-10-09 23:57:00,2014-10-09,3,614,1003.4997412284526,1,1,829.0,Android,Lollipop,1,,,organic,2014,10,41
282,282,2014-10-10 10:41:00,2014-10-10,4,212,773.2560429873662,1,0,290.0,iOS,8,1,,,organic,2014,10,41
283,283,2014-10-10 07:50:00,2014-10-10,4,2155,2436.243559008659,1,0,3053.0,iOS,9,2,,,organic,2014,10,41
284,284,2014-10-11 20:04:00,2014-10-11,5,2249,651.0266154045154,1,1,3179.0,iOS,10,1,,,organic,2014,10,41
285,285,2014-10-12 04:17:00,2014-10-12,6,3399,794.0563973799693,1,0,4872.0,Android,Jawbreaker,7,9VTGJV,2013-12-29 10:06:00,campaign,2014,10,41
286,286,2014-10-14 02:42:00,2014-10-14,1,137,1268.1331352690393,1,0,183.0,Android,Jawbreaker,2,0837KH,2014-09-12 09:19:00,campaign,2014,10,42
287,287,2014-10-14 01:55:00,2014-10-14,1,2608,944.7090156208144,1,0,3675.0,iOS,20,2,,,organic,2014,10,42
288,288,2014-10-15 12:11:00,2014-10-15,2,614,1111.117041420256,1,0,829.0,Android,Lollipop,1,,,organic,2014,10,42
289,289,2014-10-15 08:42:00,2014-10-15,2,1565,86.08238211839188,1,1,2192.0,Amazon Fire,Fire1,6,,,organic,2014,10,42
290,290,2014-10-16 22:56:00,2014-10-16,3,514,866.7688955537598,1,0,695.0,Android,Lollipop,2,XUL7TT,2014-01-09 07:25:00,campaign,2014,10,42
291,291,2014-10-16 21:32:00,2014-10-16,3,1704,834.9580281915767,1,0,2383.0,iOS,20,2,,,organic,2014,10,42
292,292,2014-10-17 04:07:00,2014-10-17,4,1652,431.67028821416847,1,0,2309.0,iOS,10,2,0837KH,2014-02-02 00:27:00,campaign,2014,10,42
293,293,2014-10-18 04:27:00,2014-10-18,5,650,1358.951198443088,1,0,882.0,Android,KitKat,2,FV36OA,2014-01-21 06:19:00,campaign,2014,10,42
294,294,2014-10-19 00:11:00,2014-10-19,6,677,346.20137614527084,1,1,918.0,Android,KitKat,3,CPIAHO,2014-09-22 10:43:00,campaign,2014,10,42
295,295,2014-10-19 00:53:00,2014-10-19,6,995,716.2207814496587,1,0,1353.0,Android,Jawbreaker,2,4YEH04,2014-07-22 18:44:00,campaign,2014,10,42
296,296,2014-10-19 04:38:00,2014-10-19,6,3069,491.9416489120302,1,1,4348.0,iOS,10,1,INNIQD,2014-10-16 19:43:00,campaign,2014,10,42
297,297,2014-10-20 17:38:00,2014-10-20,0,829,294.21340927107485,1,0,1115.0,iOS,20,2,,,organic,2014,10,43
298,298,2014-10-21 01:09:00,2014-10-21,1,2795,701.9883890711587,1,1,3957.0,iOS,7,9,9NCC6I,2014-07-29 06:14:00,campaign,2014,10,43
299,299,2014-10-22 20:48:00,2014-10-22,2,650,1808.5591300190406,1,0,882.0,Android,KitKat,1,FV36OA,2014-01-21 06:19:00,campaign,2014,10,43
300,300,2014-10-23 01:04:00,2014-10-23,3,137,755.6800994234253,1,0,183.0,Android,Jawbreaker,1,0837KH,2014-09-12 09:19:00,campaign,2014,10,43
301,301,2014-10-23 02:46:00,2014-10-23,3,347,187.71162324713399,1,1,488.0,Android,Lollipop,1,2IIPKA,2014-09-29 12:17:00,campaign,2014,10,43
302,302,2014-10-23 15:15:00,2014-10-23,3,2328,1037.140936444525,1,1,3291.0,iOS,7,6,88UQUQ,2014-07-31 22:10:00,campaign,2014,10,43
303,303,2014-10-24 10:56:00,2014-10-24,4,661,1298.6416946867673,1,0,898.0,Amazon Fire,Fire2,6,AEJF2Y,2014-02-18 21:17:00,campaign,2014,10,43
304,304,2014-10-25 14:46:00,2014-10-25,5,144,45.55644264312615,1,0,193.0,iOS,7,3,,,organic,2014,10,43
305,305,2014-10-25 13:18:00,2014-10-25,5,2052,460.96330977418313,1,0,2897.0,iOS,9,2,,,organic,2014,10,43
306,306,2014-10-25 04:28:00,2014-10-25,5,3069,481.8874951392753,1,0,4348.0,iOS,10,7,INNIQD,2014-10-16 19:43:00,campaign,2014,10,43
307,307,2014-10-26 14:29:00,2014-10-26,6,2408,382.4053881952482,1,1,3401.0,iOS,20,2,,,organic,2014,10,43
308,308,2014-10-27 16:36:00,2014-10-27,0,1808,212.77857186141568,1,0,2533.0,iOS,8,2,VB9NP0,2014-05-15 08:39:00,campaign,2014,10,44
309,309,2014-10-28 10:50:00,2014-10-28,1,1510,322.29158368050986,1,1,2117.0,Android,Marshmallow,6,,,organic,2014,10,44
310,310,2014-10-28 03:30:00,2014-10-28,1,2433,1355.5770104496376,1,0,3432.0,Android,KitKat,2,,,organic,2014,10,44
311,311,2014-10-28 09:24:00,2014-10-28,1,2546,2852.2026949189662,1,0,3582.0,iOS,20,2,,,organic,2014,10,44
312,312,2014-10-28 14:41:00,2014-10-28,1,2649,343.5466444049735,1,0,3728.0,iOS,8,1,,,organic,2014,10,44
313,313,2014-10-29 21:33:00,2014-10-29,2,869,568.5542551853665,1,0,1167.0,Android,Jawbreaker,2,A20MP6,2014-02-16 08:43:00,campaign,2014,10,44
314,314,2014-10-29 15:14:00,2014-10-29,2,2694,25.309998987094367,1,1,3800.0,Amazon Fire,Inferno,4,UYDA8D,2014-09-08 12:46:00,campaign,2014,10,44
315,315,2014-10-30 21:00:00,2014-10-30,3,84,605.6717230469302,1,0,120.0,Android,KitKat,1,RK2JMQ,2014-08-01 17:41:00,campaign,2014,10,44
316,316,2014-10-30 18:48:00,2014-10-30,3,104,648.0067684337664,1,0,146.0,Android,KitKat,3,DGLPMQ,2014-07-26 02:33:00,campaign,2014,10,44
317,317,2014-10-30 07:02:00,2014-10-30,3,1836,114.56512365427506,1,0,2575.0,Android,Lollipop,1,VX597U,2014-02-12 19:30:00,campaign,2014,10,44
318,318,2014-10-30 06:12:00,2014-10-30,3,2250,270.0408831181393,1,0,3181.0,Android,Marshmallow,8,,,organic,2014,10,44
319,319,2014-10-31 11:36:00,2014-10-31,4,104,936.1892915449956,1,0,146.0,Android,KitKat,2,DGLPMQ,2014-07-26 02:33:00,campaign,2014,10,44
320,320,2014-10-31 03:28:00,2014-10-31,4,829,378.07850138347146,1,0,1115.0,iOS,20,2,,,organic,2014,10,44
321,321,2014-10-31 20:33:00,2014-10-31,4,2097,249.03508230857258,1,1,2965.0,iOS,9,2,D8IC8B,2014-04-25 10:36:00,campaign,2014,10,44
322,322,2014-11-01 00:54:00,2014-11-01,5,514,731.0975993679925,1,0,695.0,Android,Lollipop,3,XUL7TT,2014-01-09 07:25:00,campaign,2014,11,44
323,323,2014-11-01 07:33:00,2014-11-01,5,1349,184.53168217928047,1,1,1882.0,iOS,8,1,AKO0SH,2014-08-01 04:45:00,campaign,2014,11,44
324,324,2014-11-01 15:03:00,2014-11-01,5,1652,181.1686243999839,1,0,2309.0,iOS,10,3,0837KH,2014-02-02 00:27:00,campaign,2014,11,44
325,325,2014-11-02 13:31:00,2014-11-02,6,614,1034.3698770214191,1,0,829.0,Android,Lollipop,2,,,organic,2014,11,44
326,326,2014-11-02 00:38:00,2014-11-02,6,1402,1075.6073363789544,1,0,1962.0,iOS,8,3,ZDNTT7,2014-05-30 05:57:00,campaign,2014,11,44
327,327,2014-11-02 02:26:00,2014-11-02,6,3115,4.0,1,0,4429.0,iOS,8,1,QE0LB4,2014-07-13 22:25:00,campaign,2014,11,44
328,328,2014-11-03 13:01:00,2014-11-03,0,137,846.6240750558443,1,0,183.0,Android,Jawbreaker,1,0837KH,2014-09-12 09:19:00,campaign,2014,11,45
329,329,2014-11-04 16:23:00,2014-11-04,1,633,463.03468417594115,1,0,865.0,Amazon Fire,Inferno,1,INNIQD,2014-03-28 16:30:00,campaign,2014,11,45
330,330,2014-11-04 20:44:00,2014-11-04,1,1062,665.0595220818387,1,0,1446.0,iOS,8,1,WL07ZB,2014-01-30 12:09:00,campaign,2014,11,45
331,331,2014-11-04 14:54:00,2014-11-04,1,1890,1898.511399974306,1,0,2644.0,iOS,20,1,,,organic,2014,11,45
332,332,2014-11-04 14:53:00,2014-11-04,1,2000,1371.8165842401595,1,1,2817.0,Amazon Fire,Fire2,1,HLWXVF,2014-11-01 17:25:00,campaign,2014,11,45
333,333,2014-11-05 22:05:00,2014-11-05,2,1502,1135.8089254962276,1,1,2109.0,Android,Jawbreaker,2,TI1ZOJ,2014-10-29 09:35:00,campaign,2014,11,45
334,334,2014-11-05 10:58:00,2014-11-05,2,1871,334.47662199053775,1,1,2617.0,Android,KitKat,1,1ZDQF0,2014-10-21 05:59:00,campaign,2014,11,45
335,335,2014-11-05 08:55:00,2014-11-05,2,2812,1494.4551169599054,1,0,3989.0,Android,Lollipop,2,Z53CMW,2014-05-17 00:12:00,campaign,2014,11,45
336,336,2014-11-05 14:57:00,2014-11-05,2,3318,476.17366505809497,1,1,4716.0,iOS,10,3,,,organic,2014,11,45
337,337,2014-11-05 11:16:00,2014-11-05,2,3370,1446.6546307232818,1,1,4816.0,iOS,20,1,,,organic,2014,11,45
338,338,2014-11-06 11:28:00,2014-11-06,3,104,550.19473350096,1,0,146.0,Android,KitKat,3,DGLPMQ,2014-07-26 02:33:00,campaign,2014,11,45
339,339,2014-11-06 00:26:00,2014-11-06,3,437,1168.7498311666845,1,0,608.0,Android,Marshmallow,2,6R883F,2014-11-03 14:20:00,campaign,2014,11,45
340,340,2014-11-06 17:38:00,2014-11-06,3,818,132.19948268301334,1,0,1101.0,Android,Marshmallow,2,,,organic,2014,11,45
341,341,2014-11-06 04:56:00,2014-11-06,3,1510,162.52264576069146,1,0,2117.0,Android,Marshmallow,2,,,organic,2014,11,45
342,342,2014-11-07 00:54:00,2014-11-07,4,968,1236.3796331326446,1,0,1315.0,Android,KitKat,2,,,organic,2014,11,45
343,343,2014-11-07 13:49:00,2014-11-07,4,1771,1091.571623749753,1,0,2479.0,Android,Marshmallow,7,XUL7TT,2014-07-23 05:33:00,campaign,2014,11,45
344,344,2014-11-08 13:25:00,2014-11-08,5,792,343.99921847023813,1,1,1067.0,iOS,10,2,D48AHX,2014-11-06 02:54:00,campaign,2014,11,45
345,345,2014-11-08 05:05:00,2014-11-08,5,1421,152.5357520014385,1,0,1997.0,Amazon Fire,Inferno,9,6HBW2A,2014-05-07 07:37:00,campaign,2014,11,45
346,346,2014-11-09 21:34:00,2014-11-09,6,432,1463.8989498081617,1,0,602.0,Android,KitKat,2,,,organic,2014,11,45
347,347,2014-11-10 04:58:00,2014-11-10,0,223,479.6439771873605,1,0,303.0,Android,KitKat,1,,,organic,2014,11,46
348,348,2014-11-10 08:57:00,2014-11-10,0,792,667.1393152075538,1,0,1067.0,iOS,10,3,D48AHX,2014-11-06 02:54:00,campaign,2014,11,46
349,349,2014-11-11 01:36:00,2014-11-11,1,137,1244.979147536578,1,0,183.0,Android,Jawbreaker,3,0837KH,2014-09-12 09:19:00,campaign,2014,11,46
350,350,2014-11-11 21:45:00,2014-11-11,1,159,2250.880716003928,1,0,215.0,iOS,20,1,1LYW47,2013-12-09 17:01:00,campaign,2014,11,46
351,351,2014-11-11 06:37:00,2014-11-11,1,1502,1732.952461128237,1,0,2109.0,Android,Jawbreaker,2,TI1ZOJ,2014-10-29 09:35:00,campaign,2014,11,46
352,352,2014-11-11 07:58:00,2014-11-11,1,3399,1338.8449581431446,1,0,4872.0,Android,Jawbreaker,2,9VTGJV,2013-12-29 10:06:00,campaign,2014,11,46
353,353,2014-11-12 05:53:00,2014-11-12,2,144,142.41397118814112,1,0,193.0,iOS,7,9,,,organic,2014,11,46
354,354,2014-11-12 06:32:00,2014-11-12,2,212,510.26231997542436,1,0,290.0,iOS,8,2,,,organic,2014,11,46
355,355,2014-11-12 20:59:00,2014-11-12,2,1421,263.54523312747995,1,0,1997.0,Amazon Fire,Inferno,1,6HBW2A,2014-05-07 07:37:00,campaign,2014,11,46
356,356,2014-11-12 04:27:00,2014-11-12,2,1451,724.9244755772887,1,0,2037.0,Amazon Fire,Fire2,2,,,organic,2014,11,46
357,357,2014-11-12 13:52:00,2014-11-12,2,2066,855.3250685394618,1,0,2913.0,Android,Marshmallow,1,,,organic,2014,11,46
358,358,2014-11-12 17:23:00,2014-11-12,2,3364,341.37881588874325,1,1,4805.0,Android,Lollipop,1,,,organic,2014,11,46
