,user_id,device_id,user_created_ts,device_event_ts,channel,campaign,campaign_event_ts,rn
278,278,393.0,2016-01-06 06:30:00,2016-01-06 06:09:00,campaign,EH7LXL,2016-01-06 06:09:00,1
279,279,397.0,2014-12-04 18:59:00,2014-12-04 10:37:00,campaign,FE91LN,2014-12-04 10:37:00,1
280,280,400.0,2016-09-24 16:03:00,2016-09-24 05:35:00,organic,,,1
281,281,400.0,2017-01-31 00:41:00,,organic,,,1
282,282,401.0,2016-01-02 22:06:00,2016-01-02 06:19:00,campaign,PVPBJ0,2016-01-02 06:19:00,1
283,283,402.0,2016-10-29 00:09:00,2016-10-28 20:23:00,campaign,6XC4I2,2016-10-28 20:22:00,1
284,284,405.0,2017-01-23 04:26:00,2017-01-23 03:58:00,campaign,1TZQDZ,2017-01-23 03:58:00,1
285,285,406.0,2016-12-11 16:09:00,2016-12-11 06:15:00,organic,,,1
286,286,407.0,2016-04-25 09:29:00,2016-04-24 23:44:00,campaign,8DYGHW,2016-04-24 23:43:00,1
287,287,408.0,2016-09-11 07:25:00,2016-09-11 03:44:00,campaign,D2KOV6,2016-09-11 03:44:00,1
288,288,408.0,2017-02-05 07:52:00,,organic,,,1
289,289,409.0,2016-08-24 12:12:00,2016-08-23 21:08:00,campaign,QE0LB4,2016-08-23 21:07:00,1
290,290,410.0,2015-12-17 16:03:00,2015-12-17 07:54:00,organic,,,1
291,291,411.0,2015-10-29 22:17:00,2015-10-29 16:49:00,campaign,705605,2015-10-29 16:49:00,1
292,292,412.0,2015-02-17 10:44:00,2015-02-17 04:16:00,campaign,ZGJ4CZ,2015-02-17 04:15:00,1
293,293,417.0,2017-02-09 00:59:00,2017-02-08 13:04:00,organic,,,1
294,294,419.0,2017-01-17 22:03:00,2017-01-17 16:46:00,campaign,YEB8I4,2017-01-17 16:46:00,1
295,295,420.0,2016-10-14 19:46:00,2016-10-14 06:00:00,organic,,,1
296,296,420.0,2016-10-26 06:41:00,,organic,,,1
297,297,422.0,2015-12-07 23:07:00,2015-12-07 21:54:00,organic,,,1
298,298,423.0,2016-12-17 04:43:00,2016-12-16 15:52:00,campaign,1TNQYO,2016-12-16 15:52:00,1
299,299,424.0,2015-12-30 22:33:00,2015-12-30 13:14:00,campaign,1BRIGC,2015-12-30 13:14:00,1
300,300,425.0,2016-12-22 15:57:00,2016-12-22 00:59:00,campaign,S1LZNC,2016-12-22 00:59:00,1
301,301,426.0,2016-12-16 13:55:00,2016-12-16 05:06:00,campaign,7377FX,2016-12-16 05:06:00,1
302,302,427.0,2017-01-11 13:19:00,2017-01-11 05:20:00,campaign,Q9M5DZ,2017-01-11 05:20:00,1
303,303,428.0,2016-12-05 15:17:00,2016-12-05 05:30:00,organic,,,1
304,304,429.0,2017-02-06 16:23:00,2017-02-06 00:24:00,organic,,,1
305,305,430.0,2015-06-14 19:53:00,2015-06-14 14:54:00,campaign,FV36OA,2015-06-14 14:54:00,1
306,306,431.0,2015-11-23 02:08:00,2015-11-22 12:19:00,campaign,7ZSWCS,2015-11-22 12:18:00,1
307,307,431.0,2016-04-14 10:41:00,,organic,,,1
308,308,432.0,2016-03-11 10:34:00,2016-03-11 01:37:00,campaign,5IHLGC,2016-03-11 01:37:00,1
309,309,434.0,2016-12-26 20:49:00,2016-12-26 06:59:00,campaign,IWTQ5T,2016-12-26 06:59:00,1
310,310,436.0,2015-07-29 17:29:00,2015-07-29 08:41:00,organic,,,1
311,311,437.0,2015-11-24 01:02:00,2015-11-23 19:30:00,campaign,AKO0SH,2015-11-23 19:30:00,1
312,312,438.0,2015-03-14 20:25:00,2015-03-14 14:12:00,organic,,,1
313,313,440.0,2015-07-12 16:34:00,2015-07-12 12:13:00,organic,,,1
314,314,442.0,2016-12-26 07:26:00,2016-12-26 02:00:00,organic,,,1
315,315,444.0,2016-08-16 07:42:00,2016-08-15 20:43:00,organic,,,1
316,316,445.0,2017-02-01 06:52:00,2017-01-31 23:45:00,organic,,,1
317,317,446.0,2016-11-25 00:53:00,2016-11-24 08:30:00,organic,,,1
318,318,448.0,2016-12-01 03:40:00,2016-11-30 12:05:00,campaign,HLWXVF,2016-11-30 12:04:00,1
319,319,450.0,2016-03-12 16:41:00,2016-03-12 04:21:00,campaign,VR88YD,2016-03-12 04:20:00,1
320,320,451.0,2017-01-20 22:10:00,2017-01-20 09:23:00,organic,,,1
321,321,452.0,2016-11-10 18:30:00,2016-11-10 02:24:00,campaign,TJ5GIL,2016-11-10 02:24:00,1
322,322,453.0,2016-09-04 11:50:00,2016-09-04 06:45:00,organic,,,1
323,323,455.0,2016-11-08 05:42:00,2016-11-07 18:39:00,organic,,,1
324,324,455.0,2017-02-09 05:24:00,,organic,,,1
325,325,457.0,2015-12-08 16:30:00,2015-12-08 08:32:00,campaign,6XC4I2,2015-12-08 08:32:00,1
326,326,458.0,2016-07-03 12:11:00,2016-07-03 12:07:00,campaign,15R3D0,2016-07-03 12:07:00,1
327,327,460.0,2017-02-01 03:02:00,2017-02-01 01:07:00,organic,,,1
328,328,460.0,2017-02-05 09:16:00,,organic,,,1
329,329,461.0,2015-10-25 17:38:00,2015-10-25 13:19:00,organic,,,1
330,330,464.0,2015-01-11 16:27:00,2015-01-11 08:12:00,organic,,,1
331,331,467.0,2013-12-30 07:26:00,2013-12-30 01:10:00,organic,,,1
332,332,468.0,2014-11-05 15:11:00,2014-11-05 00:24:00,organic,,,1
333,333,468.0,2015-02-01 20:40:00,,organic,,,1
334,334,469.0,2016-12-02 05:10:00,2016-12-01 22:21:00,campaign,1BRIGC,2016-12-01 22:21:00,1
335,335,470.0,2015-02-14 10:11:00,2015-02-14 01:33:00,campaign,1TZQDZ,2015-02-14 01:32:00,1
336,336,473.0,2016-04-01 13:02:00,2016-04-01 02:02:00,campaign,TJ5GIL,2016-04-01 02:02:00,1
337,337,474.0,2016-05-02 22:53:00,2016-05-02 20:55:00,organic,,,1
338,338,475.0,2017-02-20 02:08:00,2017-02-19 20:45:00,campaign,5IHLGC,2017-02-19 20:44:00,1
339,339,476.0,2015-11-13 03:54:00,2015-11-12 13:22:00,campaign,BW2R0T,2015-11-12 13:22:00,1
340,340,477.0,2017-01-17 09:39:00,2017-01-16 22:32:00,campaign,BW2R0T,2017-01-16 22:32:00,1
341,341,477.0,2017-01-31 23:22:00,,organic,,,1
342,342,478.0,2014-04-13 07:40:00,2014-04-13 04:19:00,organic,,,1
343,343,482.0,2015-04-29 06:25:00,2015-04-29 06:05:00,campaign,QE0LB4,2015-04-29 06:05:00,1
344,344,484.0,2017-01-08 02:31:00,2017-01-08 00:49:00,campaign,TJ5GIL,2017-01-08 00:49:00,1
345,345,485.0,2015-04-07 11:34:00,2015-04-07 09:02:00,organic,,,1
346,346,486.0,2016-12-04 19:43:00,2016-12-04 06:47:00,organic,,,1
347,347,488.0,2014-09-29 19:30:00,2014-09-29 12:17:00,campaign,2IIPKA,2014-09-29 12:17:00,1
348,348,489.0,2016-11-21 12:26:00,2016-11-20 20:22:00,campaign,D48AHX,2016-11-20 20:21:00,1
349,349,490.0,2016-01-31 13:12:00,2016-01-31 07:08:00,campaign,5IHLGC,2016-01-31 07:08:00,1
350,350,491.0,2016-07-19 12:05:00,2016-07-19 10:47:00,organic,,,1
351,351,492.0,2016-04-30 16:37:00,2016-04-30 12:57:00,organic,,,1
352,352,494.0,2016-07-24 01:02:00,2016-07-23 11:03:00,campaign,0837KH,2016-07-23 11:03:00,1
353,353,498.0,2016-07-11 06:21:00,2016-07-10 18:55:00,campaign,DB2JA9,2016-07-10 18:54:00,1
354,354,498.0,2016-09-28 12:46:00,,organic,,,1
355,355,499.0,2016-09-29 15:39:00,2016-09-29 01:13:00,campaign,GCP82I,2016-09-29 01:13:00,1
356,356,500.0,2015-07-06 07:33:00,2015-07-05 16:54:00,organic,,,1
357,357,503.0,2017-01-31 01:39:00,2017-01-30 09:42:00,campaign,Z53CMW,2017-01-30 09:42:00,1
358,358,506.0,2016-10-10 08:24:00,2016-10-10 07:21:00,campaign,15R3D0,2016-10-10 07:21:00,1
359,359,507.0,2016-09-08 07:41:00,2016-09-08 00:04:00,campaign,9XR7SO,2016-09-08 00:03:00,1
360,360,508.0,2016-02-17 01:30:00,2016-02-16 10:26:00,campaign,705605,2016-02-16 10:25:00,1
361,361,509.0,2016-12-04 08:49:00,2016-12-04 06:02:00,campaign,DMWLE1,2016-12-04 06:02:00,1
362,362,511.0,2016-07-04 02:32:00,2016-07-03 11:36:00,organic,,,1
363,363,513.0,2015-10-23 02:33:00,2015-10-22 17:35:00,organic,,,1
364,364,515.0,2016-08-02 16:23:00,2016-08-02 07:00:00,campaign,RVHAGO,2016-08-02 07:00:00,1
365,365,516.0,2016-03-05 02:21:00,2016-03-04 21:01:00,campaign,5IHLGC,2016-03-04 21:01:00,1
366,366,517.0,2016-09-26 13:05:00,2016-09-26 09:55:00,campaign,98WM2K,2016-09-26 09:54:00,1
367,367,518.0,2017-02-06 05:07:00,,organic,,,1
368,368,519.0,2016-08-16 16:42:00,2016-08-16 05:58:00,campaign,9NCC6I,2016-08-16 05:58:00,1
369,369,520.0,2016-09-14 11:48:00,2016-09-14 11:34:00,organic,,,1
370,370,522.0,2016-01-25 01:25:00,2016-01-24 18:22:00,campaign,1TZQDZ,2016-01-24 18:22:00,1
371,371,524.0,2016-08-02 02:39:00,2016-08-01 18:03:00,campaign,72C6Y3,2016-08-01 18:03:00,1
372,372,525.0,2014-10-19 12:58:00,2014-10-19 07:56:00,organic,,,1
373,373,527.0,2015-07-23 10:14:00,2015-07-22 22:03:00,organic,,,1
374,374,529.0,2015-10-04 14:30:00,2015-10-03 22:51:00,campaign,6HBW2A,2015-10-03 22:51:00,1
375,375,530.0,2016-12-19 10:45:00,2016-12-18 23:41:00,campaign,1BRIGC,2016-12-18 23:40:00,1
376,376,531.0,2015-12-30 17:11:00,2015-12-30 13:48:00,campaign,INNIQD,2015-12-30 13:48:00,1
377,377,532.0,2015-04-04 17:39:00,2015-04-04 11:00:00,campaign,FE91LN,2015-04-04 11:00:00,1
378,378,533.0,2016-03-22 19:32:00,2016-03-22 10:54:00,campaign,BW2R0T,2016-03-22 10:54:00,1
379,379,534.0,2016-12-02 06:37:00,2016-12-02 00:55:00,campaign,TI1ZOJ,2016-12-02 00:55:00,1
380,380,534.0,2016-12-12 17:45:00,,organic,,,1
381,381,540.0,2017-01-24 03:14:00,2017-01-23 10:56:00,campaign,YUHQJ6,2017-01-23 10:56:00,1
382,382,541.0,2015-10-31 09:20:00,2015-10-30 16:52:00,campaign,INNIQD,2015-10-30 16:52:00,1
383,383,542.0,2015-05-28 04:29:00,2015-05-28 01:21:00,campaign,6XC4I2,2015-05-28 01:21:00,1
384,384,542.0,2015-08-19 21:34:00,,organic,,,1
385,385,543.0,2015-12-27 17:38:00,2015-12-27 15:44:00,organic,,,1
386,386,544.0,2016-03-31 20:34:00,2016-03-31 06:59:00,campaign,1LYW47,2016-03-31 06:58:00,1
387,387,545.0,2016-06-01 21:18:00,2016-06-01 19:48:00,campaign,HLE0F9,2016-06-01 19:48:00,1
388,388,546.0,2016-02-20 00:17:00,2016-02-19 13:04:00,campaign,3J5HIF,2016-02-19 13:04:00,1
389,389,547.0,2016-12-14 06:46:00,2016-12-13 14:49:00,organic,,,1
390,390,548.0,2016-11-04 07:58:00,2016-11-04 06:35:00,campaign,U3J25C,2016-11-04 06:35:00,1
391,391,548.0,2017-02-17 19:52:00,,organic,,,1
392,392,550.0,2017-01-28 11:59:00,2017-01-27 22:58:00,organic,,,1
393,393,551.0,2016-03-02 08:26:00,2016-03-02 07:48:00,campaign,C4KVI2,2016-03-02 07:48:00,1
394,394,552.0,2016-05-14 03:44:00,2016-05-13 18:43:00,organic,,,1
395,395,552.0,2016-10-11 17:24:00,,organic,,,1
396,396,553.0,2015-02-23 21:41:00,2015-02-23 17:42:00,campaign,TI1ZOJ,2015-02-23 17:42:00,1
397,397,554.0,2016-03-25 21:49:00,2016-03-25 16:04:00,campaign,TVGAEO,2016-03-25 16:03:00,1
398,398,556.0,2016-12-23 15:58:00,2016-12-23 09:40:00,campaign,R6T7R0,2016-12-23 09:40:00,1
399,399,560.0,2016-05-19 18:02:00,2016-05-19 17:33:00,organic,,,1
400,400,563.0,2015-05-10 15:46:00,2015-05-10 04:22:00,campaign,QE0LB4,2015-05-10 04:22:00,1
401,401,564.0,2015-11-26 07:58:00,2015-11-25 19:58:00,organic,,,1
402,402,564.0,2016-08-24 12:30:00,,organic,,,1
403,403,565.0,2016-04-02 12:38:00,2016-04-02 00:52:00,organic,,,1
404,404,566.0,2016-05-18 03:30:00,2016-05-17 23:45:00,campaign,1TNQYO,2016-05-17 23:45:00,1
405,405,566.0,2016-09-11 20:04:00,,organic,,,1
406,406,568.0,2014-09-25 05:29:00,2014-09-25 03:48:00,campaign,TI1ZOJ,2014-09-25 03:48:00,1
407,407,570.0,2016-07-30 08:58:00,2016-07-30 02:11:00,organic,,,1
408,408,571.0,2016-10-31 14:09:00,2016-10-31 10:21:00,campaign,6XC4I2,2016-10-31 10:21:00,1
409,409,574.0,2016-10-26 01:29:00,2016-10-25 12:03:00,organic,,,1
410,410,575.0,2015-11-29 09:09:00,2015-11-29 07:31:00,campaign,RU7BDI,2015-11-29 07:31:00,1
411,411,576.0,2016-08-01 09:02:00,2016-07-31 21:15:00,campaign,88UQUQ,2016-07-31 21:15:00,1
412,412,577.0,2016-05-14 18:10:00,2016-05-14 17:58:00,campaign,OGMRY2,2016-05-14 17:58:00,1
413,413,580.0,2016-06-30 07:20:00,2016-06-29 15:21:00,organic,,,1
414,414,581.0,2015-09-20 09:30:00,2015-09-20 05:41:00,organic,,,1
415,415,582.0,2015-11-02 11:37:00,2015-11-02 09:34:00,organic,,,1
416,416,583.0,2014-07-20 15:12:00,2014-07-20 12:36:00,campaign,FE91LN,2014-07-20 12:35:00,1
417,417,583.0,2016-05-20 07:24:00,,organic,,,1
418,418,584.0,2017-01-19 00:41:00,2017-01-18 17:14:00,organic,,,1
419,419,585.0,2016-03-06 03:20:00,2016-03-05 17:36:00,campaign,D48AHX,2016-03-05 17:36:00,1
420,420,587.0,2016-10-30 19:19:00,2016-10-30 08:47:00,organic,,,1
421,421,589.0,2016-04-08 22:26:00,2016-04-08 19:50:00,campaign,VOR12L,2016-04-08 19:50:00,1
422,422,589.0,2017-02-15 19:00:00,,organic,,,1
423,423,590.0,2017-02-03 14:48:00,2017-02-03 11:39:00,organic,,,1
424,424,591.0,2016-03-16 03:48:00,2016-03-15 17:13:00,campaign,1ZDQF0,2016-03-15 17:13:00,1
425,425,592.0,2016-12-08 13:17:00,2016-12-08 00:59:00,campaign,83RCJF,2016-12-08 00:59:00,1
426,426,593.0,2016-05-30 02:08:00,2016-05-29 23:29:00,campaign,JFJFGZ,2016-05-29 23:29:00,1
427,427,594.0,2016-02-25 16:54:00,2016-02-25 15:00:00,organic,,,1
428,428,596.0,2015-05-26 10:32:00,2015-05-26 07:40:00,organic,,,1
429,429,599.0,2016-01-05 21:25:00,2016-01-05 12:04:00,campaign,R6T7R0,2016-01-05 12:04:00,1
430,430,601.0,2016-07-07 05:22:00,2016-07-06 20:57:00,organic,,,1
431,431,602.0,2013-11-12 13:53:00,2013-11-12 02:40:00,campaign,83RCJF,2013-11-12 02:40:00,1
432,432,602.0,2014-06-17 04:49:00,,organic,,,1
433,433,604.0,2017-01-13 10:22:00,2017-01-12 19:54:00,organic,,,1
434,434,604.0,2017-02-09 03:59:00,,organic,,,1
435,435,605.0,2016-08-13 22:58:00,2016-08-13 17:10:00,campaign,FE91LN,2016-08-13 17:10:00,1
436,436,606.0,2015-09-24 19:37:00,2015-09-24 12:31:00,organic,,,1
437,437,608.0,2014-11-03 14:35:00,2014-11-03 14:20:00,campaign,6R883F,2014-11-03 14:20:00,1
438,438,609.0,2016-01-08 22:00:00,2016-01-08 13:05:00,campaign,1BRIGC,2016-01-08 13:05:00,1
439,439,611.0,2016-12-27 09:10:00,2016-12-26 19:59:00,organic,,,1
440,440,612.0,2015-12-07 15:03:00,2015-12-07 08:27:00,campaign,C4KVI2,2015-12-07 08:27:00,1
441,441,613.0,2015-07-29 21:51:00,2015-07-29 21:29:00,organic,,,1
442,442,615.0,2015-06-10 13:30:00,2015-06-10 06:21:00,organic,,,1
443,443,616.0,2016-06-01 15:10:00,2016-06-01 10:52:00,campaign,ZDNTT7,2016-06-01 10:51:00,1
444,444,617.0,2015-03-13 14:59:00,2015-03-13 07:57:00,campaign,6H7SPL,2015-03-13 07:57:00,1
445,445,619.0,2016-04-17 11:02:00,2016-04-17 10:07:00,campaign,D48AHX,2016-04-17 10:07:00,1
446,446,620.0,2016-02-16 10:08:00,2016-02-16 01:57:00,campaign,UROFMZ,2016-02-16 01:56:00,1
447,447,621.0,2016-10-03 05:52:00,2016-10-02 22:08:00,campaign,15R3D0,2016-10-02 22:08:00,1
448,448,622.0,2016-10-31 09:04:00,2016-10-31 01:59:00,campaign,1LYW47,2016-10-31 01:59:00,1
449,449,622.0,2017-01-29 16:52:00,,organic,,,1
450,450,623.0,2016-01-05 01:36:00,2016-01-04 21:08:00,campaign,0IBF68,2016-01-04 21:07:00,1
451,451,625.0,2015-08-26 19:35:00,2015-08-26 10:41:00,organic,,,1
452,452,627.0,2016-10-06 04:21:00,2016-10-06 03:50:00,campaign,T6E9B9,2016-10-06 03:49:00,1
453,453,627.0,2017-01-22 18:28:00,,organic,,,1
454,454,628.0,2016-10-04 13:20:00,2016-10-04 04:03:00,campaign,ZDNTT7,2016-10-04 04:02:00,1
455,455,630.0,2016-11-21 21:26:00,2016-11-21 16:48:00,organic,,,1
456,456,631.0,2017-01-06 17:24:00,2017-01-06 07:23:00,organic,,,1
457,457,631.0,2017-02-02 01:32:00,,organic,,,1
458,458,633.0,2016-08-20 06:18:00,2016-08-19 16:11:00,organic,,,1
459,459,634.0,2016-06-30 00:12:00,2016-06-29 16:39:00,campaign,6HBW2A,2016-06-29 16:38:00,1
460,460,634.0,2016-08-05 04:14:00,,organic,,,1
461,461,635.0,2015-04-15 01:36:00,2015-04-14 10:40:00,campaign,RK2JMQ,2015-04-14 10:40:00,1
462,462,636.0,2016-09-07 08:07:00,2016-09-07 02:23:00,organic,,,1
463,463,636.0,2017-01-04 20:35:00,,organic,,,1
464,464,637.0,2016-12-25 01:21:00,2016-12-25 00:56:00,organic,,,1
465,465,638.0,2017-01-05 21:23:00,2017-01-05 21:15:00,campaign,FV36OA,2017-01-05 21:15:00,1
466,466,638.0,2017-02-18 19:30:00,,organic,,,1
467,467,639.0,2015-10-29 01:55:00,2015-10-28 18:39:00,organic,,,1
468,468,641.0,2016-09-23 01:33:00,2016-09-22 16:56:00,campaign,9XR7SO,2016-09-22 16:56:00,1
469,469,643.0,2017-02-20 14:28:00,2017-02-19 23:09:00,organic,,,1
470,470,644.0,2016-07-02 13:06:00,2016-07-01 22:51:00,campaign,RVHAGO,2016-07-01 22:51:00,1
471,471,645.0,2015-12-11 07:28:00,2015-12-11 01:01:00,campaign,C4KVI2,2015-12-11 01:01:00,1
472,472,646.0,2016-12-26 01:28:00,2016-12-25 15:31:00,organic,,,1
473,473,648.0,2015-05-07 05:45:00,2015-05-07 03:03:00,campaign,98WM2K,2015-05-07 03:03:00,1
474,474,649.0,2016-03-11 23:21:00,2016-03-11 14:45:00,campaign,JFJFGZ,2016-03-11 14:45:00,1
475,475,650.0,2016-02-06 07:15:00,2016-02-05 18:53:00,campaign,WL07ZB,2016-02-05 18:53:00,1
476,476,652.0,2016-12-23 09:00:00,2016-12-22 18:09:00,campaign,ZDNTT7,2016-12-22 18:09:00,1
477,477,653.0,2015-10-27 16:32:00,2015-10-27 01:25:00,campaign,6H7SPL,2015-10-27 01:25:00,1
478,478,654.0,2016-07-06 16:37:00,2016-07-06 03:19:00,campaign,D2KOV6,2016-07-06 03:19:00,1
479,479,655.0,2016-04-26 06:49:00,2016-04-25 18:53:00,campaign,U3J25C,2016-04-25 18:53:00,1
480,480,656.0,2017-02-17 23:24:00,2017-02-17 08:48:00,campaign,EH7LXL,2017-02-17 08:48:00,1
481,481,658.0,2016-12-05 00:21:00,2016-12-04 17:59:00,organic,,,1
482,482,659.0,2015-03-13 21:22:00,2015-03-13 14:00:00,campaign,9VTGJV,2015-03-13 14:00:00,1
483,483,660.0,2016-12-03 20:23:00,2016-12-03 19:09:00,campaign,QY02HA,2016-12-03 19:09:00,1
484,484,661.0,2016-01-16 01:44:00,2016-01-15 22:03:00,campaign,5IHLGC,2016-01-15 22:03:00,1
485,485,661.0,2016-06-27 08:58:00,,organic,,,1
486,486,662.0,2017-01-12 04:29:00,2017-01-11 14:00:00,campaign,JFJFGZ,2017-01-11 14:00:00,1
487,487,663.0,2015-12-16 19:02:00,2015-12-16 08:54:00,campaign,WELZTZ,2015-12-16 08:54:00,1
488,488,664.0,2016-11-28 22:05:00,2016-11-28 11:46:00,campaign,AI5SZ4,2016-11-28 11:46:00,1
489,489,665.0,2015-12-13 15:01:00,2015-12-13 07:50:00,organic,,,1
490,490,666.0,2015-12-03 14:02:00,2015-12-03 08:18:00,campaign,QY02HA,2015-12-03 08:17:00,1
491,491,667.0,2016-12-03 03:38:00,2016-12-03 03:35:00,campaign,QSY7GR,2016-12-03 03:34:00,1
492,492,668.0,2016-07-29 11:10:00,2016-07-29 09:06:00,organic,,,1
493,493,669.0,2017-02-28 11:39:00,2017-02-27 19:59:00,campaign,BW2R0T,2017-02-27 19:59:00,1
494,494,671.0,2015-09-27 09:28:00,2015-09-27 00:43:00,organic,,,1
495,495,672.0,2015-07-29 18:29:00,2015-07-29 11:10:00,organic,,,1
496,496,673.0,2015-11-06 06:44:00,2015-11-05 19:39:00,campaign,9XR7SO,2015-11-05 19:39:00,1
497,497,674.0,2016-12-22 08:03:00,2016-12-21 23:46:00,organic,,,1
498,498,675.0,2017-01-26 11:10:00,2017-01-26 00:55:00,campaign,72C6Y3,2017-01-26 00:55:00,1
499,499,676.0,2015-11-03 19:05:00,2015-11-03 06:43:00,campaign,CPIAHO,2015-11-03 06:43:00,1
500,500,677.0,2015-08-22 13:24:00,2015-08-22 06:36:00,campaign,5IHLGC,2015-08-22 06:35:00,1
501,501,679.0,2016-05-19 22:23:00,2016-05-19 09:37:00,campaign,YUHQJ6,2016-05-19 09:37:00,1
502,502,680.0,2015-04-03 20:58:00,2015-04-03 17:22:00,campaign,AKO0SH,2015-04-03 17:22:00,1
503,503,682.0,2016-07-23 07:17:00,2016-07-23 02:50:00,organic,,,1
504,504,685.0,2016-11-24 21:47:00,2016-11-24 13:18:00,campaign,HLWXVF,2016-11-24 13:18:00,1
505,505,686.0,2016-10-22 11:34:00,2016-10-22 07:21:00,campaign,DB2JA9,2016-10-22 07:20:00,1
506,506,686.0,2017-02-14 03:47:00,,organic,,,1
507,507,687.0,2015-01-25 13:21:00,2015-01-24 21:34:00,campaign,15R3D0,2015-01-24 21:34:00,1
508,508,688.0,2016-03-12 04:21:00,2016-03-11 18:51:00,campaign,6JI9BO,2016-03-11 18:50:00,1
509,509,689.0,2016-12-25 12:21:00,2016-12-25 05:05:00,organic,,,1
510,510,690.0,2016-12-20 04:40:00,2016-12-19 16:12:00,organic,,,1
511,511,691.0,2017-01-11 10:20:00,2017-01-10 23:59:00,organic,,,1
512,512,692.0,2014-11-03 14:02:00,2014-11-03 05:10:00,organic,,,1
513,513,694.0,2016-06-13 03:15:00,2016-06-12 20:05:00,campaign,XGB35V,2016-06-12 20:05:00,1
514,514,695.0,2014-01-09 20:31:00,2014-01-09 07:25:00,campaign,XUL7TT,2014-01-09 07:25:00,1
515,515,698.0,2016-01-30 14:16:00,2016-01-29 22:40:00,campaign,SE5X9U,2016-01-29 22:40:00,1
516,516,698.0,2016-05-30 10:22:00,,organic,,,1
517,517,699.0,2016-09-25 14:10:00,2016-09-24 23:04:00,organic,,,1
518,518,701.0,2017-02-14 10:04:00,2017-02-13 17:34:00,organic,,,1
519,519,703.0,2016-10-01 09:30:00,2016-09-30 17:02:00,campaign,AKO0SH,2016-09-30 17:02:00,1
520,520,704.0,2016-11-01 07:31:00,2016-10-31 15:16:00,campaign,YEB8I4,2016-10-31 15:16:00,1
521,521,707.0,2016-04-19 14:45:00,2016-04-19 09:08:00,organic,,,1
522,522,708.0,2015-12-22 08:26:00,2015-12-22 07:26:00,campaign,WELZTZ,2015-12-22 07:26:00,1
523,523,711.0,2016-03-14 15:41:00,2016-03-14 04:24:00,campaign,VR88YD,2016-03-14 04:23:00,1
524,524,712.0,2016-08-06 00:02:00,2016-08-05 08:51:00,campaign,Q9M5DZ,2016-08-05 08:51:00,1
525,525,713.0,2014-06-25 04:34:00,2014-06-25 03:10:00,campaign,ZZGRSM,2014-06-25 03:10:00,1
526,526,714.0,2015-05-30 01:33:00,2015-05-29 10:40:00,campaign,9NCC6I,2015-05-29 10:40:00,1
527,527,715.0,2016-11-21 02:20:00,2016-11-20 10:32:00,campaign,6R883F,2016-11-20 10:32:00,1
528,528,715.0,2017-01-12 14:29:00,,organic,,,1
529,529,716.0,2016-01-08 16:55:00,2016-01-08 15:43:00,campaign,7377FX,2016-01-08 15:43:00,1
530,530,716.0,2016-08-12 16:25:00,,organic,,,1
531,531,717.0,2014-09-24 18:27:00,2014-09-24 02:19:00,organic,,,1
532,532,718.0,2017-01-23 23:03:00,2017-01-23 09:14:00,campaign,WL07ZB,2017-01-23 09:14:00,1
533,533,718.0,2017-02-21 01:12:00,,organic,,,1
534,534,721.0,2017-01-02 05:55:00,2017-01-01 15:02:00,organic,,,1
535,535,722.0,2015-05-09 06:49:00,2015-05-08 21:58:00,organic,,,1
536,536,723.0,2016-01-03 08:33:00,2016-01-02 23:19:00,campaign,R6T7R0,2016-01-02 23:19:00,1
537,537,724.0,2016-08-17 23:32:00,2016-08-17 14:46:00,campaign,ZDNTT7,2016-08-17 14:46:00,1
538,538,725.0,2015-11-22 16:30:00,2015-11-22 06:06:00,campaign,Y59GNL,2015-11-22 06:06:00,1
539,539,726.0,2017-02-01 07:22:00,2017-02-01 05:46:00,campaign,I5UB5Y,2017-02-01 05:46:00,1
540,540,727.0,2015-12-02 18:24:00,2015-12-02 13:23:00,campaign,MOTVAN,2015-12-02 13:23:00,1
541,541,729.0,2015-07-09 17:18:00,2015-07-09 05:55:00,organic,,,1
542,542,730.0,2015-10-04 21:42:00,2015-10-04 12:21:00,campaign,VX597U,2015-10-04 12:21:00,1
543,543,731.0,2016-12-14 05:14:00,2016-12-14 00:37:00,organic,,,1
544,544,732.0,2017-02-13 06:29:00,2017-02-12 16:50:00,campaign,A20MP6,2017-02-12 16:50:00,1
545,545,733.0,2015-12-16 16:15:00,2015-12-16 08:39:00,organic,,,1
546,546,735.0,2016-12-19 05:22:00,2016-12-18 13:38:00,campaign,VOR12L,2016-12-18 13:38:00,1
547,547,736.0,2016-07-20 10:00:00,2016-07-20 09:00:00,organic,,,1
548,548,737.0,2015-12-18 13:16:00,2015-12-18 00:53:00,campaign,5IHLGC,2015-12-18 00:53:00,1
549,549,738.0,2017-01-22 19:55:00,2017-01-22 09:46:00,organic,,,1
550,550,739.0,2017-02-20 15:26:00,2017-02-20 10:06:00,campaign,WELZTZ,2017-02-20 10:06:00,1
551,551,740.0,2015-02-18 11:32:00,2015-02-18 02:17:00,campaign,I5UB5Y,2015-02-18 02:17:00,1
552,552,741.0,2016-04-15 01:26:00,2016-04-14 11:24:00,campaign,QY02HA,2016-04-14 11:24:00,1
553,553,743.0,2015-12-19 14:38:00,2015-12-19 09:30:00,campaign,QSY7GR,2015-12-19 09:30:00,1
554,554,745.0,2015-12-05 09:54:00,2015-12-04 21:23:00,campaign,2IIPKA,2015-12-04 21:22:00,1
